300     5.5
320    10.0
340    15.0
360    22.0
380    30.5
400    39.5
420    48.0
440    57.5
460    66.5
480    72.5
500    77.0
520    79.5
540    81.2
560    82.2
580    82.1
600    81.6
620    81.0
640    80.0
660    78.0
680    75.0
700    72.0
720    68.0
740    64.0
760    59.0
780    54.0
800    48.5
820    43.5
840    38.0
860    32.5
880    27.5
900    22.5
920    17.5
940    13.5
960    10.0
980     7.0
1000    4.5
