3798	0.0102
3799	0.0105
3800	0.0107
3801	0.0109
3802	0.011
3803	0.0112
3804	0.0114
3805	0.0118
3806	0.0123
3807	0.013
3808	0.014
3809	0.0152
3810	0.0168
3811	0.0188
3812	0.0211
3813	0.0238
3814	0.0269
3815	0.0304
3816	0.0343
3817	0.0385
3818	0.0431
3819	0.0481
3820	0.0534
3821	0.0591
3822	0.0652
3823	0.0717
3824	0.0787
3825	0.0861
3826	0.094
3827	0.1025
3828	0.1114
3829	0.121
3830	0.1312
3831	0.142
3832	0.1535
3833	0.1657
3834	0.1787
3835	0.1926
3836	0.2073
3837	0.223
3838	0.2397
3839	0.2574
3840	0.2762
3841	0.2962
3842	0.3174
3843	0.3399
3844	0.3638
3845	0.3892
3846	0.4162
3847	0.4449
3848	0.4753
3849	0.5075
3850	0.5417
3851	0.5779
3852	0.6162
3853	0.6566
3854	0.6993
3855	0.7443
3856	0.7917
3857	0.8416
3858	0.8941
3859	0.9492
3860	1.007
3861	1.0676
3862	1.1312
3863	1.1979
3864	1.2677
3865	1.3409
3866	1.4176
3867	1.4979
3868	1.582
3869	1.67
3870	1.762
3871	1.8582
3872	1.9587
3873	2.0635
3874	2.1729
3875	2.287
3876	2.4058
3877	2.5295
3878	2.6582
3879	2.792
3880	2.931
3881	3.0754
3882	3.225
3883	3.3799
3884	3.54
3885	3.7053
3886	3.8756
3887	4.051
3888	4.2314
3889	4.4168
3890	4.607
3891	4.8021
3892	5.0017
3893	5.2059
3894	5.4142
3895	5.6265
3896	5.8427
3897	6.0624
3898	6.2855
3899	6.5118
3900	6.741
3901	6.973
3902	7.2076
3903	7.4447
3904	7.684
3905	7.9256
3906	8.1692
3907	8.4147
3908	8.6619
3909	8.9107
3910	9.161
3911	9.4126
3912	9.6653
3913	9.9191
3914	10.1737
3915	10.429
3916	10.6848
3917	10.9409
3918	11.1973
3919	11.4537
3920	11.71
3921	11.966
3922	12.2216
3923	12.4766
3924	12.7308
3925	12.9841
3926	13.2362
3927	13.487
3928	13.7364
3929	13.9841
3930	14.23
3931	14.474
3932	14.716
3933	14.9562
3934	15.1945
3935	15.4311
3936	15.6661
3937	15.8994
3938	16.1311
3939	16.3613
3940	16.59
3941	16.8173
3942	17.0434
3943	17.2683
3944	17.4922
3945	17.7151
3946	17.9372
3947	18.1587
3948	18.3795
3949	18.5999
3950	18.82
3951	19.0399
3952	19.2597
3953	19.4797
3954	19.7
3955	19.9209
3956	20.1425
3957	20.365
3958	20.5887
3959	20.8136
3960	21.04
3961	21.2681
3962	21.4982
3963	21.7307
3964	21.9657
3965	22.2038
3966	22.4451
3967	22.6901
3968	22.939
3969	23.1922
3970	23.45
3971	23.7127
3972	23.9803
3973	24.253
3974	24.5309
3975	24.8139
3976	25.1023
3977	25.396
3978	25.6951
3979	25.9998
3980	26.31
3981	26.6258
3982	26.947
3983	27.2731
3984	27.604
3985	27.9392
3986	28.2785
3987	28.6216
3988	28.9681
3989	29.3176
3990	29.67
3991	30.0248
3992	30.3816
3993	30.7399
3994	31.0993
3995	31.4592
3996	31.8191
3997	32.1787
3998	32.5373
3999	32.8946
4000	33.25
4001	33.6031
4002	33.9536
4003	34.3012
4004	34.6456
4005	34.9866
4006	35.3239
4007	35.6571
4008	35.9861
4009	36.3105
4010	36.63
4011	36.9444
4012	37.2535
4013	37.5571
4014	37.855
4015	38.1469
4016	38.4326
4017	38.712
4018	38.9848
4019	39.2509
4020	39.51
4021	39.762
4022	40.0073
4023	40.2461
4024	40.4789
4025	40.706
4026	40.9278
4027	41.1448
4028	41.3572
4029	41.5655
4030	41.77
4031	41.9712
4032	42.1697
4033	42.3664
4034	42.5618
4035	42.7567
4036	42.952
4037	43.1482
4038	43.3461
4039	43.5465
4040	43.75
4041	43.9574
4042	44.1689
4043	44.3848
4044	44.6054
4045	44.8308
4046	45.0614
4047	45.2973
4048	45.5389
4049	45.7864
4050	46.04
4051	46.2999
4052	46.5663
4053	46.839
4054	47.1182
4055	47.4038
4056	47.696
4057	47.9946
4058	48.2999
4059	48.6116
4060	48.93
4061	49.2549
4062	49.5861
4063	49.9233
4064	50.266
4065	50.6139
4066	50.9667
4067	51.3241
4068	51.6857
4069	52.0511
4070	52.42
4071	52.792
4072	53.1664
4073	53.5425
4074	53.9196
4075	54.2968
4076	54.6735
4077	55.0489
4078	55.4223
4079	55.7929
4080	56.16
4081	56.5229
4082	56.8808
4083	57.2332
4084	57.5795
4085	57.9188
4086	58.2507
4087	58.5744
4088	58.8892
4089	59.1947
4090	59.49
4091	59.7747
4092	60.0486
4093	60.3117
4094	60.564
4095	60.8054
4096	61.0361
4097	61.2559
4098	61.4648
4099	61.6629
4100	61.85
4101	62.0263
4102	62.1921
4103	62.3478
4104	62.4939
4105	62.6307
4106	62.7586
4107	62.8781
4108	62.9896
4109	63.0934
4110	63.19
4111	63.2799
4112	63.3636
4113	63.4418
4114	63.5152
4115	63.5843
4116	63.65
4117	63.7127
4118	63.7732
4119	63.8321
4120	63.89
4121	63.9476
4122	64.0054
4123	64.0639
4124	64.1234
4125	64.1845
4126	64.2477
4127	64.3133
4128	64.382
4129	64.454
4130	64.53
4131	64.6103
4132	64.6951
4133	64.7845
4134	64.8786
4135	64.9776
4136	65.0816
4137	65.1907
4138	65.3051
4139	65.4248
4140	65.55
4141	65.6807
4142	65.8168
4143	65.9578
4144	66.1036
4145	66.2538
4146	66.408
4147	66.5661
4148	66.7276
4149	66.8924
4150	67.06
4151	67.2302
4152	67.4027
4153	67.577
4154	67.7529
4155	67.9299
4156	68.1077
