7857	0.0183
7858	0.0188
7859	0.0193
7860	0.0198
7861	0.0203
7862	0.0209
7863	0.0214
7864	0.022
7865	0.0226
7866	0.0232
7867	0.0238
7868	0.0245
7869	0.0252
7870	0.0259
7871	0.0266
7872	0.0274
7873	0.0282
7874	0.0289
7875	0.0297
7876	0.0305
7877	0.0313
7878	0.0321
7879	0.0328
7880	0.0336
7881	0.0343
7882	0.0351
7883	0.0358
7884	0.0365
7885	0.0372
7886	0.038
7887	0.0387
7888	0.0395
7889	0.0403
7890	0.0412
7891	0.0421
7892	0.0431
7893	0.0441
7894	0.0451
7895	0.0462
7896	0.0473
7897	0.0484
7898	0.0496
7899	0.0507
7900	0.0519
7901	0.0531
7902	0.0543
7903	0.0555
7904	0.0567
7905	0.0579
7906	0.0591
7907	0.0604
7908	0.0616
7909	0.0628
7910	0.0641
7911	0.0654
7912	0.0666
7913	0.0679
7914	0.0693
7915	0.0706
7916	0.072
7917	0.0734
7918	0.0748
7919	0.0763
7920	0.0778
7921	0.0794
7922	0.081
7923	0.0827
7924	0.0844
7925	0.0862
7926	0.088
7927	0.0899
7928	0.0919
7929	0.094
7930	0.0961
7931	0.0983
7932	0.1006
7933	0.103
7934	0.1054
7935	0.108
7936	0.1106
7937	0.1133
7938	0.1162
7939	0.1191
7940	0.1221
7941	0.1252
7942	0.1284
7943	0.1317
7944	0.135
7945	0.1384
7946	0.1418
7947	0.1453
7948	0.1487
7949	0.1522
7950	0.1556
7951	0.159
7952	0.1624
7953	0.1657
7954	0.1691
7955	0.1726
7956	0.176
7957	0.1796
7958	0.1832
7959	0.1869
7960	0.1907
7961	0.1947
7962	0.1987
7963	0.2029
7964	0.2072
7965	0.2116
7966	0.2161
7967	0.2207
7968	0.2254
7969	0.2302
7970	0.235
7971	0.2399
7972	0.2449
7973	0.2499
7974	0.2551
7975	0.2604
7976	0.2657
7977	0.2712
7978	0.2768
7979	0.2825
7980	0.2884
7981	0.2944
7982	0.3006
7983	0.3069
7984	0.3134
7985	0.32
7986	0.3268
7987	0.3337
7988	0.3408
7989	0.3481
7990	0.3555
7991	0.3631
7992	0.3708
7993	0.3787
7994	0.3867
7995	0.3949
7996	0.4032
7997	0.4117
7998	0.4203
7999	0.429
8000	0.4379
8001	0.4469
8002	0.4561
8003	0.4653
8004	0.4748
8005	0.4843
8006	0.494
8007	0.5038
8008	0.5138
8009	0.5239
8010	0.5341
8011	0.5445
8012	0.555
8013	0.5657
8014	0.5766
8015	0.5877
8016	0.599
8017	0.6106
8018	0.6224
8019	0.6346
8020	0.647
8021	0.6597
8022	0.6728
8023	0.6862
8024	0.6998
8025	0.7138
8026	0.728
8027	0.7424
8028	0.7572
8029	0.7722
8030	0.7874
8031	0.8029
